"Uwi","Latitude","Longitude","Core.BulkDensityDynamic.Kriged","Core.ConfiningStressDynamic.Kriged","Core.CsgPotassiumApi.Kriged","Core.CsgThoriumApi.Kriged","Core.GriBulkDensity.Kriged","Core.GriCoreyTypeParameter.Kriged","Core.GriGasFilledPorosity.Kriged","Core.GriGrainDensity.Kriged","Core.GriMatrixPermeability.Kriged","Core.GriSaturationSg.Kriged","Core.GriSaturationSo.Kriged","Core.GriWaterFilledPorosity.Kriged","Core.GscCombustibleGasContent.Kriged","Core.NormalizedOil.Kriged","Core.PoissonsRatioDynamic.Kriged","Core.PoissonsRatioStatic.Kriged","Core.RoCalculated.Kriged","Core.RoMeasured.Kriged","Core.S1.Kriged","Core.ShearVelocityDynamic.Kriged","Core.StaticYoungsModulus.Kriged","Core.Tmax.Kriged","Core.Toc.Kriged","Core.XrdClayChlorite.Kriged","Core.XrdClayIllite.Kriged","Core.XrdDolomite.Kriged","Core.XrdMarcasite.Kriged","Core.XrdPlagioclase.Kriged","Producer.DepthTrueVertical.Joined","Treatment.FluidAmountGallonsFracPerProppingAgentAmountPounds.Joined","Treatment.FluidAmountGallonsFracPerProppingAgentAmountPounds.JoinedMISSING"
"42013342890000",28.71146,-98.50213,2.53047844656387,1655.02300169071,19.4674892466355,21.9978037167817,2.50336202400622,3.62984304591568,2.06226734716825,2.64475145397665,5.90948772624731e-05,30.7186754620484,31.2568029793794,2.49040916273222,144.458374359171,15.1838715062152,0.254356348827787,0.24368012341196,0.888127058068301,0.9626650176186,0.583053434288729,8490.61810301218,3.64463559150773,447.12175533276,3.25787588579444,5.99836001774519,31.5646088999544,0.948452346669216,0.706299038765433,2.66183682126342,9457,0,1
"42013342900000",28.73063,-98.44323,2.53103093457721,1652.17932806393,19.4885833768705,22.1069659631704,2.5055040790339,3.61820361141339,2.07572549825834,2.64574091320103,5.69257208143798e-05,31.5472089057208,30.2467390604678,2.46933425306722,145.147836413643,14.7586886101222,0.254412139353811,0.243680122806539,0.889658157850814,0.995745532999083,0.561078324311004,8476.59858704299,3.61983977352633,447.210048427529,3.26662874694608,6.580996665198,31.5755020746579,0.930766646536721,0.739959132892194,2.6548649797038,9625,0,1
"42013342900000",28.73063,-98.44323,2.53103089933871,1652.17980469206,19.4886362273358,22.106998040785,2.50550385745373,3.61822121042829,2.07574214455703,2.64574094142351,5.69258273559283e-05,31.547418789997,30.2465634275579,2.4693317098472,145.147654795117,14.7586520307217,0.254412122791364,0.243680122806603,0.889661214341105,0.995750428527905,0.561074920927401,8476.59931246623,3.61984059425142,447.210218083637,3.26663267274597,6.58107132298082,31.5755131732455,0.930767834791782,0.739956649778507,2.65487653646948,9625,0,1
"42013342910100",28.78932,-98.16767,2.52506012556214,1650.23768324237,20.4429457330887,23.0418970877117,2.504350680193,3.70256351161595,2.53528344315987,2.64944075193893,4.88245528354988e-05,38.8584934389806,25.5347798870709,2.24521011085245,146.696389172789,13.6512261131098,0.252999961030154,0.243680118339958,1.09403647695578,1.15888034515021,0.502142860792133,8390.13743567939,3.38259492117831,458.581627684,3.32555573186621,4.60192516819254,31.7308911216797,0.860057259551767,0.87644960165999,2.63539759449695,10220,0,1
"42013342910100",28.78932,-98.16767,2.52505985084173,1650.23716494514,20.4429638496864,23.0418804841444,2.50435087120302,3.7025569671663,2.5352646902999,2.64944063821869,4.8824476830062e-05,38.8581860430554,25.5348900662558,2.24521521560051,146.696482161295,13.651352105517,0.253000004943681,0.243680118339907,1.0940312981769,1.15887398768939,0.502147629716424,8390.13411807643,3.38259017044248,458.581340421408,3.32555472349305,4.6019245447831,31.7308931796605,0.860054660464734,0.876452814211925,2.63538379753408,10220,0,1
"42013343060000",28.77687,-98.15413,2.52334065361372,1652.85560589674,20.5565747100045,23.1389237209484,2.50274606027208,3.80228751623286,2.67323028319657,2.64992120675796,4.88154115500262e-05,40.6280283831393,24.7204344858402,2.21982861914928,146.387100044131,13.5200499118092,0.252783979874215,0.243680118258398,1.13185750015884,1.18790436855493,0.494704708612934,8373.68906464144,3.36748581640763,460.683605941563,3.33676927724876,4.61361422825124,31.7943959859891,0.861697560003135,0.871843016001969,2.68396620117483,10495,0,1
"42013343070000",28.76271,-98.17306,2.52816516691583,1653.34602672697,20.2602719564144,23.1385745682443,2.50348825292501,3.71428913375927,2.6257644043618,2.65011609500412,4.9479118670274e-05,40.5481636717836,24.9807837235139,2.21529954685305,146.07949327227,12.734804636672,0.252758670416656,0.243680118807811,1.12133173885157,1.19836603229794,0.468501198812251,8424.99676397209,3.42897039505761,460.09409242801,3.33033186821901,4.63190224969943,31.6870793342978,0.880942535096298,0.851940399331059,2.72837671111142,11013,0,1
"42013343070000",28.76271,-98.17306,2.52816554263458,1653.34708075195,20.2602578531757,23.1386087000595,2.5034878187289,3.71431019186887,2.62580422704266,2.65011627291735,4.9479285844483e-05,40.5487717589702,24.9805285267811,2.21528989922099,146.079310903341,12.7346143273654,0.252758599999136,0.24368011880792,1.1213436696436,1.19837868582305,0.468493686940787,8425.00119992076,3.42897863564328,460.09475466709,3.33033542393179,4.63194610627588,31.6870812624271,0.880947313184413,0.851934122189643,2.72840471893105,11013,0,1
"42013343080000",28.75731,-98.18029,2.52801601118051,1653.63716021013,20.2637041713604,23.1243905270136,2.50334818496194,3.73998703901421,2.63541222629634,2.64996578197692,4.97618427092335e-05,40.6286282796061,24.8661477837647,2.21762754385363,145.956057411336,12.7497423479752,0.252804682815434,0.243680119010944,1.12081434000131,1.19947854141091,0.467886217019229,8423.37684066802,3.43770222509207,460.065615739311,3.33365371678826,4.88423478886998,31.6962386097028,0.883150615594557,0.846445449357103,2.74096401073721,10586,0,1
"42013343080000",28.75731,-98.18029,2.52801557419446,1653.63776438403,20.2637345505489,23.1244047845447,2.50334781211963,3.74001795462512,2.63544303625979,2.64996580226726,4.97619442646652e-05,40.628997575228,24.8659350685904,2.21762348258121,145.955955821227,12.7497382627808,0.252804662928311,0.243680119011003,1.12082220654252,1.19948457906062,0.467885070474179,8423.37238498942,3.43770206095558,460.066053157378,3.33365764644411,4.88434051609269,31.6962557517398,0.883151570207832,0.84644268542655,2.7409780308768,10586,0,1
"42013343140100",28.72685,-98.62958,2.52964670590044,1654.66846017946,18.4147068322234,21.2268556543575,2.49929277422334,3.39712772557626,1.94182242553506,2.64139974009693,6.23227625970524e-05,28.0646944550453,35.4045222808233,2.50608854802727,146.734060908441,18.2926634337177,0.253848839379495,0.243680123091914,0.84594201812111,0.861778404346629,0.744412361592472,8506.37267524423,3.66432417001506,444.770275739272,3.17849058412774,4.32129725602734,31.5143650243292,0.972002886163256,0.673420601592026,2.53979958118349,8706,1.3535636427287,0
"42013343150000",28.72934,-98.66796,2.52958641765768,1654.665511597,18.0651754777597,20.9879286828887,2.49766978610499,3.3311282652677,1.93787837537477,2.64027443347452,6.33542156719735e-05,27.7950829662305,36.3724092582895,2.49586146653127,147.608008435777,19.6667545135532,0.253576818655983,0.243680122869339,0.834763365479291,0.842650571310046,0.806217959901822,8512.14010609944,3.66505428010542,444.145673376055,3.154419290929,4.04065314709438,31.5438657559591,0.980192379427399,0.664205829960588,2.51446147408841,8188,0,1
"42013343160000",28.67909,-98.47063,2.5302331843954,1658.70696736194,20.1125148622969,22.4119064106882,2.50239534299023,3.81270536621947,2.22769852167677,2.64558909777342,5.91174588250094e-05,33.1126787282071,28.812026479553,2.4661118019319,142.914452653716,14.5547187634684,0.254318786153776,0.243680123819328,0.925934415587482,1.02666835023958,0.533180336274788,8489.40779363287,3.63748543635536,449.222931103213,3.30604014206093,6.98170493037948,31.677098988393,0.950798374899287,0.699731166780418,2.77291624646992,10013,0,1
"42013343180000",28.68581,-98.29235,2.5278340534753,1658.34217553208,20.5224305110717,22.9947589361454,2.50163034722981,4.02723535136154,2.67916108434037,2.6481446504785,5.41285855452048e-05,40.4300189585936,23.9663210668111,2.28919232107162,143.926932064103,13.8565414246567,0.253537264341845,0.243680121864188,1.04970523863621,1.20410654327933,0.486539302887201,8424.39260848389,3.54125144800376,456.110150073511,3.37281011907407,8.59608494486731,31.8851530086707,0.916778184584453,0.767989703380503,2.90525220602854,11093,0,1
"42013343190000",28.95606,-98.44652,2.52956718828946,1631.40814715007,17.9329839288272,20.7811495791677,2.51605721229491,2.9542010909804,1.25374070730146,2.64339686441484,5.19941913394133e-05,21.0065058127017,36.1887704807155,2.71750816809927,156.234125285494,22.0444754576126,0.256420784664519,0.243680119580353,0.760015326679364,0.748105681236932,0.88194708708048,8411.66632871725,3.54475691710411,440.021576919269,3.13075609183413,4.07745687122095,31.1839647341714,0.864969979140522,0.889211471015893,2.05958913268457,7268,0,1
"42013343210000",28.69582,-98.27171,2.52753609248758,1657.58988347337,20.464987846062,23.0133130513284,2.50175891437122,4.00008558054224,2.69457639825647,2.64840982078066,5.33618300020713e-05,40.7592191865579,23.9609920749705,2.26853383203416,144.278456339869,13.6037527310443,0.253400131408726,0.24368012140677,1.07192790329518,1.20787729226113,0.481172952050975,8419.85146192139,3.52791688141105,457.346813712477,3.3694394039267,8.0265974515785,31.8504454581922,0.911257872684902,0.780358963404857,2.88620513694337,10766,0.751899969870443,0
"42013343210000",28.69582,-98.27171,2.52753546727946,1657.59120526237,20.4650987532829,23.0133650283555,2.50175814057316,4.0001503160333,2.69463788210302,2.64840984480116,5.3362087902496e-05,40.7599565749141,23.960479207268,2.26852658637785,144.278198442485,13.6038480090814,0.253400106132334,0.243680121406922,1.07194117721121,1.2078926053751,0.481172723312782,8419.84459058078,3.52791589301309,457.347551437355,3.36945034470383,8.02694269988197,31.8504915589021,0.911260400652783,0.780352929496575,2.88623945073605,10766,0.751899969870443,0
"42013343220000",28.69698,-98.29522,2.52848677563641,1656.88108337799,20.3913598713322,22.9255212562507,2.50248513012089,3.95736739811233,2.60784324937776,2.64807268187504,5.39144948285908e-05,39.5458658773366,24.5789843076678,2.29922878780563,144.204154417662,13.7686563182322,0.253582112517739,0.243680121736229,1.0339234476641,1.18523683112916,0.487716012329163,8431.74100237618,3.54436239181612,455.233079042711,3.36026434267981,8.23045128710957,31.8330359454014,0.914421883512124,0.773476007492386,2.86694962782363,10508,0.918309306569343,0
"42013343230000",28.72031,-98.28111,2.52914930919593,1654.28948672169,20.1956783537534,22.8578805063071,2.50377835988991,3.84193298701765,2.523741210567,2.64818242618753,5.29794868283774e-05,38.6279037950753,25.3190937472961,2.29824685604514,144.888250943326,13.5060332745602,0.253544974190894,0.243680121180864,1.02943593125057,1.16437005637426,0.486237490836373,8437.4487252758,3.53441728245858,454.98498056325,3.34195795153838,7.36283876512082,31.7452884392205,0.906104204711178,0.792249938438665,2.79980418002116,10353,1.06875291828794,0
"42013343260000",28.84388,-98.21574,2.52709526001396,1640.74445295026,20.1937456014722,22.6071561490166,2.50978395964665,3.4376538791121,2.06109337653037,2.64708770973442,4.87601847701943e-05,32.3646563241816,28.0191274983544,2.37185510630326,148.380181914037,15.0212563883018,0.254050002755526,0.243680118456205,0.972145143012793,1.03478372147062,0.560611104477471,8404.10909412678,3.39953516337998,451.812701421517,3.28978096692403,4.86023531636476,31.5970465838316,0.840100856302449,0.906252987572023,2.41248450434778,10217,0,1
"42013343290000",28.92214,-98.52284,2.52764966631264,1636.01356914957,17.2218869978786,20.3188490069576,2.51312575764567,2.98287744900661,1.30409702966989,2.64391479569136,5.43519049161811e-05,20.5160992445327,39.39172048181,2.69266677174085,156.188709806042,20.85451890189,0.256138526337163,0.243680120529205,0.771486760241004,0.733134661400033,0.884536478590709,8379.08053259872,3.57365546364212,440.651899362592,3.09520582466603,3.49022239667838,31.1210709513171,0.895239693361325,0.829483702455966,2.16494036390613,7805,0.756238986784141,0
"42013343320000",28.76115,-98.54236,2.53054079256353,1649.49620459616,18.5316185147095,21.3763358401498,2.50465790159393,3.39435753113525,1.85371075722575,2.64353388415432,5.88194544532918e-05,27.7586460605604,34.3132044211889,2.53437226467557,147.407778335544,17.0030645777064,0.254491362413339,0.243680122728038,0.838974613283214,0.882948609861068,0.689468944498597,8479.12379786267,3.64207091291798,444.389216505737,3.19153412656706,4.96181353743599,31.4472632003981,0.944329752771981,0.72126626390349,2.51826186141333,8542,0,1
"42013343330000",28.84646,-98.21195,2.52672156351847,1640.53316510633,20.2401043700291,22.6155598050535,2.50977121579548,3.44079838264586,2.05994435951498,2.64705578782269,4.86300816751583e-05,32.2919180138296,28.0141665237587,2.37117268043056,148.433803090796,15.134742406153,0.254055716277508,0.243680118362219,0.973401013188098,1.03350660180725,0.564528486738638,8399.68758240532,3.39165584898207,451.883021447446,3.29109167782362,4.83043014427908,31.6059145965069,0.837571327401469,0.909649462887156,2.40553748751027,10191,1.26031979695431,0
"42013343340100",28.77119,-98.75017,2.530260753404,1647.28372925686,16.6706573401919,20.095007637585,2.49618034357053,3.11456103322754,1.88016528985304,2.6371967178021,6.42264012137364e-05,27.3005911193824,37.7816817196286,2.53512833188485,152.349160442907,26.5148654370776,0.253356164282042,0.243680121888599,0.783654103271765,0.794017696298214,1.10145455937965,8500.21353514344,3.63852568828912,441.288579803087,3.07365454310662,3.5909353635022,31.6492914632327,0.999691279775385,0.668001951258658,2.45246766479594,7359,0,1
"42013343350000",28.84715,-98.2224,2.52747248000462,1640.13300849696,20.1366637737806,22.5614787533408,2.51025120006713,3.41413628373455,2.02279509778277,2.64690699147525,4.88414914752715e-05,31.8868527763843,28.2077212436407,2.38486242884976,148.523770969216,15.0905849894316,0.254144437679573,0.24368011852238,0.961949255943795,1.02478468455486,0.564017375612312,8407.85117722174,3.40602839108927,451.246224885277,3.28554054646214,4.8973715800181,31.5807241393233,0.840014683848208,0.906867373226205,2.39678870885517,9429,0,1
"42013343380000",28.80386,-98.12158,2.51520382698636,1651.82761721398,21.1178223950418,23.1448758804048,2.50148560552955,3.94683260592892,2.73811688400232,2.64959352216239,4.76524699396607e-05,40.4489059542563,24.4770281278293,2.23071465400545,146.920607284551,15.1514153428446,0.25286753527515,0.243680117276072,1.14164445700403,1.16707353695476,0.549804254099594,8286.88086624556,3.25995272459793,461.234441791611,3.34788736150451,4.57979213368913,31.982616762508,0.828170730653009,0.907358677053395,2.60364751376111,10998,1.16289373706793,0
"42013343400000",28.68498,-98.29834,2.5280231300038,1658.32295749556,20.5178539641511,22.9794876203963,2.50173211030502,4.02251439428372,2.66301838785255,2.64806723516175,5.43005656284009e-05,40.1919638415236,24.0729495405415,2.2965532771348,143.874123551472,13.9064630394258,0.253579920094672,0.243680121963081,1.04127000766899,1.19982934020266,0.48805925752899,8426.9716228189,3.54508432166958,455.640888681277,3.37153188734387,8.6739566417002,31.8855120623439,0.917885982183832,0.765578264546706,2.90377941279343,10700,0,1
"42013343410000",28.79865,-98.12852,2.5168844348989,1651.9531777703,20.9957218602161,23.140085221384,2.50179843760983,3.91450608977564,2.72175627299566,2.64964172859428,4.78856796089861e-05,40.4546037587077,24.5328090745545,2.22898815255558,146.824618010943,14.7965196023324,0.252852763056034,0.243680117478028,1.13915362274899,1.17052324053602,0.537837841144118,8304.77677810669,3.28211168110042,461.094723799106,3.34523624442089,4.58459628790469,31.9420733459463,0.834854494157212,0.900305092970096,2.61832430193121,10970,1.8662109375,0
"42013343420000",28.7988,-98.12838,2.51684876279906,1651.94241880557,20.9984176493563,23.1399739269111,2.50179539211122,3.91499824873914,2.72176635544696,2.6496392274922,4.78797938442262e-05,40.4495276556742,24.5336851799163,2.22908796517521,146.827846167969,14.8054087048774,0.252853667913025,0.243680117473212,1.13911890941107,1.17036290849941,0.538146120604991,8304.38978097339,3.28160942007352,461.092826401615,3.34527324482055,4.58429430552352,31.9428701589631,0.834686266101266,0.900492904191565,2.6178326287327,10543,1.8662109375,0
"42013343430000",28.72611,-98.20412,2.52635348988371,1656.42476158033,20.4060336362885,23.1320406853678,2.50174518968526,3.91748458070011,2.75452746812588,2.64951330691054,5.10324974540146e-05,41.8979056006093,23.8765987895274,2.21431350967657,145.219468649887,12.9275350252314,0.252916202467389,0.243680119866387,1.139482543812,1.22160006627438,0.466743601714692,8405.85557723482,3.46526246548105,461.10430585893,3.35795325050453,6.08864670098332,31.7839133725813,0.893542599033143,0.81990130297649,2.82635878151736,11156,1.1227154242738,0
"42013343440000",28.73058,-98.19822,2.52639491064612,1656.15964089708,20.3935272413893,23.1388496513562,2.50186760502148,3.89772494500326,2.74800578045522,2.64962579442288,5.07932785933558e-05,41.8539488311065,23.9590400513811,2.21221830030294,145.331871400374,12.8811135013075,0.252877405693207,0.243680119700446,1.14114036405864,1.22033566248095,0.466237286076794,8406.33544598382,3.45830565499598,461.196434730195,3.35499023838223,5.87334892191486,31.7750157236328,0.89154009011116,0.824495626033429,2.81520594896356,11146,1.17879850354303,0
"42013343450000",28.80405,-98.7182,2.53020498148951,1642.83045777015,16.5958248830244,20.0476083518001,2.49829404585793,3.0842073748902,1.7790439441385,2.63718744339922,6.23487686374375e-05,26.1668141048272,37.7167612493992,2.60379691656417,153.774143759331,27.2265660413511,0.25392694505501,0.243680121716385,0.765612253800769,0.772739424448498,1.14861697586725,8483.55828704783,3.64394447884879,440.290593629603,3.07545368443735,3.57277893756181,31.5379463486065,0.986460710142953,0.69564430818058,2.40247075510232,7172,0,1
"42013343470000",28.69624,-98.29095,2.52830421184417,1657.06365205566,20.4103085506821,22.9444166011746,2.50232493833587,3.96793855991403,2.62617085731728,2.64813476742938,5.38266269590355e-05,39.7994847667083,24.4396366892965,2.29334201362937,144.203291805875,13.7443685937917,0.253548546302651,0.243680121685978,1.04099106723346,1.19020467661717,0.48647292565,8429.42900457034,3.54146665625914,455.626137620587,3.36251112766753,8.21984017265989,31.838678307386,0.913981392515046,0.774432277438238,2.87227108775422,10615,0.892832386363636,0
"42013343490000",28.84002,-98.20071,2.52598593181889,1641.77578740794,20.3338871872381,22.694353391052,2.50887142045716,3.48670140668094,2.13380171818809,2.64740341970703,4.8514225806653e-05,33.2203230760455,27.6582525375322,2.34838897404443,148.17308483316,15.006620803365,0.25388274937996,0.243680118256952,0.992407052118438,1.05202128381801,0.558307104594176,8392.60635128935,3.38075188478087,452.938893571117,3.29831757076594,4.76720624049505,31.6366203816719,0.838166729326025,0.907836326584988,2.43556333495342,10296,0.68027902790279,0
"42013343510000",28.78055,-98.1797,2.52732982865348,1650.63282669887,20.2858847718898,23.0330652889522,2.50466003056166,3.66786906548238,2.51716615488755,2.6495093301404,4.92490642190502e-05,38.8838492329945,25.62231537386,2.244339024357,146.505022492794,13.2415510690786,0.252995596360845,0.24368011867723,1.08833861456322,1.16423048522938,0.48811358902165,8414.59284717328,3.41567455650549,458.262780756285,3.32259219898356,4.68366073493745,31.6812917870769,0.870287161631025,0.864673790953112,2.6609863148911,10233,0,1
"42013343520000",28.84006,-98.20065,2.52597919965362,1641.77373033992,20.3346445170975,22.6945055502017,2.50887040401672,3.48679852544451,2.13384362911199,2.64740316378533,4.85123205591143e-05,33.2198785983748,27.6579993277915,2.34836809835168,148.173705685932,15.0083385971454,0.253882738744147,0.243680118255523,0.992436863614805,1.05201208293629,0.55836581214164,8392.52901983108,3.38062515924218,452.940557924695,3.29834094863119,4.76677527778241,31.6367877107613,0.838129168646466,0.907884119067326,2.43548040808415,9916,0.646952542372881,0
"42013343530000",28.72799,-98.17893,2.52433077433848,1657.66067966579,20.5289912271083,23.2164385483926,2.50070634925225,3.97075493825265,2.84953639792291,2.64996353456555,5.04424925956767e-05,43.0877723497325,23.3432037187144,2.1930470667601,145.315668693948,12.8951127712457,0.25271546544269,0.243680119394916,1.17782552291642,1.2383783970214,0.465905701669699,8384.7250763717,3.42994602083112,463.236632090703,3.36340460427044,5.68896629646965,31.8309835912694,0.887247877980537,0.829566634810152,2.83173829752002,10907,0.67396228592864,0
"42013343540000",28.7119,-98.27177,2.52844424568429,1655.57583459482,20.3026097339169,22.9351477327688,2.50293227074423,3.90274660745683,2.60169157713461,2.64836502661265,5.29601003554617e-05,39.6429164056178,24.7216597741169,2.28007813283598,144.688043833171,13.477297591983,0.253442847924735,0.243680121167744,1.05249522393318,1.18474971672817,0.482134387141386,8429.5945559783,3.52828168239618,456.266885927783,3.35313252884144,7.51251769779553,31.7829035230181,0.907154156425647,0.789979957210481,2.83356260056668,10580,0.786379141104295,0
"42013343550000",28.72888,-98.17795,2.52431985710085,1657.60965147055,20.5278352569274,23.2171461158861,2.50072834081991,3.96742374685073,2.84810230242922,2.64998169044941,5.0400683817101e-05,43.0733352316184,23.3605017450314,2.19293078603303,145.335826650539,12.8928416778123,0.252709674561074,0.243680119364916,1.17778347792314,1.2379757962376,0.466006590839865,8384.63869669434,3.42847884025563,463.234294067911,3.3628343622296,5.65355570715769,31.8300511630039,0.886817169502646,0.830429016213181,2.82944521569256,10897,2.07721556886228,0
"42013343550000",28.72888,-98.17795,2.5243234553787,1657.60572119639,20.5275587834668,23.2170558173737,2.50073093232576,3.96719376543108,2.84789427516552,2.64998175900448,5.03999829564271e-05,43.0709733013218,23.3620185447845,2.19295347925863,145.336433193113,12.8926471346456,0.252709734322888,0.243680119364517,1.17772490987269,1.23793790917357,0.466006582163257,8384.67713823064,3.42848595548759,463.231036338778,3.36280365924133,5.6527329139658,31.8299176837532,0.886813026776302,0.830445652940504,2.82935562610795,10897,2.07721556886228,0
